game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,spread_line,total_line,away_score,home_score,q1_home,q1_away,q2_home,q2_away,q3_home,q3_away,q4_home,q4_away,away_tds,home_tds,away_fgs,home_fgs
2003_01_STL_NYG,2003,REG,1,2003-09-07,Sunday,13:00,STL,NYG,-1,46.5,13,23,7,3,10,6,23,6,23,13,1,2,2,3
2003_01_BAL_PIT,2003,REG,1,2003-09-07,Sunday,13:00,BAL,PIT,4,38.5,15,34,6,0,13,0,27,7,34,15,2,4,0,2
2003_01_ATL_DAL,2003,REG,1,2003-09-07,Sunday,16:15,ATL,DAL,2,36.5,27,13,7,3,7,3,7,17,13,27,3,2,2,0
2003_01_NO_SEA,2003,REG,1,2003-09-07,Sunday,16:15,NO,SEA,3,48.5,10,27,0,3,21,3,24,3,27,10,1,3,1,2
2003_01_CHI_SF,2003,REG,1,2003-09-07,Sunday,16:15,CHI,SF,6.5,40.5,7,49,10,0,33,7,39,7,49,7,1,5,0,5
2003_01_OAK_TEN,2003,REG,1,2003-09-07,Sunday,20:30,OAK,TEN,3.5,46,20,25,6,3,12,10,15,10,25,20,2,2,2,4
2003_01_TB_PHI,2003,REG,1,2003-09-08,Monday,09:00,TB,PHI,3,36,17,0,0,0,0,3,0,10,0,17,2,0,1,0
2003_02_WAS_ATL,2003,REG,2,2003-09-14,Sunday,13:00,WAS,ATL,3,39.5,33,31,3,0,24,17,24,26,31,33,4,4,1,1
2003_02_CLE_BAL,2003,REG,2,2003-09-14,Sunday,13:00,CLE,BAL,2.5,39,13,33,10,0,16,3,16,13,33,13,1,3,2,4
2003_02_DET_GB,2003,REG,2,2003-09-14,Sunday,13:00,DET,GB,7,45.5,6,31,14,0,17,6,24,6,31,6,0,4,2,1
2003_02_TEN_IND,2003,REG,2,2003-09-14,Sunday,13:00,TEN,IND,2.5,44,7,33,3,0,17,7,20,7,33,7,1,3,0,4
2003_02_BUF_JAX,2003,REG,2,2003-09-14,Sunday,13:00,BUF,JAX,-3,42,38,17,0,14,7,21,10,35,17,38,5,2,1,1
2003_02_PIT_KC,2003,REG,2,2003-09-14,Sunday,13:00,PIT,KC,3.5,48,20,41,7,17,27,20,34,20,41,20,2,6,2,0
2003_02_HOU_NO,2003,REG,2,2003-09-14,Sunday,13:00,HOU,NO,8,40.5,10,31,7,0,7,10,17,10,31,10,1,4,1,1
2003_02_MIA_NYJ,2003,REG,2,2003-09-14,Sunday,13:00,MIA,NYJ,-3,37,21,10,3,7,3,21,3,21,10,21,3,1,0,1
2003_02_SF_STL,2003,REG,2,2003-09-14,Sunday,13:00,SF,STL,3,47.5,24,27,7,7,7,10,14,17,24,24,3,3,1,2
2003_02_SEA_ARI,2003,REG,2,2003-09-14,Sunday,16:05,SEA,ARI,-5,44.5,38,0,0,7,0,24,0,31,0,38,5,0,1,0
2003_02_CAR_TB,2003,REG,2,2003-09-14,Sunday,16:05,CAR,TB,9,34.5,12,9,0,3,0,6,3,9,9,9,0,1,4,1
2003_02_CIN_OAK,2003,REG,2,2003-09-14,Sunday,16:15,CIN,OAK,12,45,20,23,10,3,10,10,13,13,23,20,2,2,2,3
2003_02_NE_PHI,2003,REG,2,2003-09-14,Sunday,16:15,NE,PHI,4,38,31,10,0,3,7,17,7,24,10,31,4,1,1,1
2003_02_DEN_SD,2003,REG,2,2003-09-14,Sunday,16:15,DEN,SD,-3,43,37,13,3,14,10,24,13,34,13,37,4,1,3,2
2003_02_CHI_MIN,2003,REG,2,2003-09-14,Sunday,20:30,CHI,MIN,9,44.5,13,24,7,3,17,10,17,13,24,13,1,3,2,1
2003_02_DAL_NYG,2003,REG,2,2003-09-15,Monday,09:00,DAL,NYG,7.5,36.5,35,32,7,7,7,20,14,26,32,32,2,4,7,1
2003_03_TB_ATL,2003,REG,3,2003-09-21,Sunday,13:00,TB,ATL,-6.5,35.5,31,10,0,3,3,17,10,31,10,31,4,1,1,1
2003_03_PIT_CIN,2003,REG,3,2003-09-21,Sunday,13:00,PIT,CIN,-4.5,44.5,17,10,0,0,0,7,3,14,10,17,2,1,1,1
2003_03_MIN_DET,2003,REG,3,2003-09-21,Sunday,13:00,MIN,DET,-4,47.5,23,13,10,0,10,16,13,23,13,23,3,1,1,2
2003_03_KC_HOU,2003,REG,3,2003-09-21,Sunday,13:00,KC,HOU,-7.5,44,42,14,0,7,7,14,7,28,14,42,6,2,0,0
2003_03_JAX_IND,2003,REG,3,2003-09-21,Sunday,13:00,JAX,IND,7.5,42,13,23,0,0,0,3,17,3,23,13,1,2,2,3
2003_03_NYJ_NE,2003,REG,3,2003-09-21,Sunday,13:00,NYJ,NE,6,38,16,23,3,3,6,6,16,9,23,16,1,2,3,3
2003_03_NO_TEN,2003,REG,3,2003-09-21,Sunday,13:00,NO,TEN,4.5,43.5,12,27,10,2,13,5,20,5,27,12,1,3,1,2
2003_03_GB_ARI,2003,REG,3,2003-09-21,Sunday,16:05,GB,ARI,-7.5,42.5,13,20,7,0,10,10,13,10,20,13,1,2,2,2
2003_03_STL_SEA,2003,REG,3,2003-09-21,Sunday,16:05,STL,SEA,3,47,23,24,7,7,10,17,10,23,24,23,2,3,3,1
2003_03_NYG_WAS,2003,REG,3,2003-09-21,Sunday,16:05,NYG,WAS,1.5,43.5,24,21,3,7,3,21,10,21,21,21,3,2,1,2
2003_03_BAL_SD,2003,REG,3,2003-09-21,Sunday,16:15,BAL,SD,1.5,38.5,24,10,3,7,3,10,3,24,10,24,3,1,1,1
2003_03_CLE_SF,2003,REG,3,2003-09-21,Sunday,16:15,CLE,SF,7,44.5,13,12,0,0,6,0,9,0,12,13,2,0,0,4
2003_03_BUF_MIA,2003,REG,3,2003-09-21,Sunday,20:30,BUF,MIA,3,40.5,7,17,0,0,7,0,10,0,17,7,1,2,0,1
2003_03_OAK_DEN,2003,REG,3,2003-09-22,Monday,09:00,OAK,DEN,5.5,45,10,31,21,0,24,0,31,7,31,10,1,4,1,1
2003_04_PHI_BUF,2003,REG,4,2003-09-28,Sunday,13:00,PHI,BUF,3,39.5,23,13,0,10,0,13,0,16,13,23,2,2,3,0
2003_04_CIN_CLE,2003,REG,4,2003-09-28,Sunday,13:00,CIN,CLE,4.5,40,21,14,7,7,14,14,14,21,14,21,3,2,0,0
2003_04_JAX_HOU,2003,REG,4,2003-09-28,Sunday,13:00,JAX,HOU,-2.5,37.5,20,24,7,3,14,10,17,20,24,20,2,3,2,1
2003_04_SF_MIN,2003,REG,4,2003-09-28,Sunday,13:00,SF,MIN,0,43,7,35,14,0,28,0,28,0,35,7,1,5,0,0
2003_04_TEN_PIT,2003,REG,4,2003-09-28,Sunday,13:00,TEN,PIT,3.5,44,30,13,3,0,13,16,13,23,13,30,4,1,0,2
2003_04_ARI_STL,2003,REG,4,2003-09-28,Sunday,13:00,ARI,STL,11.5,45.5,13,37,14,0,20,7,23,13,37,13,2,4,0,3
2003_04_NE_WAS,2003,REG,4,2003-09-28,Sunday,13:00,NE,WAS,3.5,43,17,20,3,3,6,3,20,10,20,17,2,2,1,2
2003_04_KC_BAL,2003,REG,4,2003-09-28,Sunday,16:05,KC,BAL,-3,43.5,17,10,0,0,0,3,3,10,10,17,2,1,1,1
2003_04_SD_OAK,2003,REG,4,2003-09-28,Sunday,16:05,SD,OAK,7,41.5,31,34,7,7,14,21,14,24,31,31,4,4,1,2
2003_04_ATL_CAR,2003,REG,4,2003-09-28,Sunday,16:15,ATL,CAR,6,35.5,3,23,7,0,17,0,17,0,23,3,0,2,1,3
2003_04_DET_DEN,2003,REG,4,2003-09-28,Sunday,16:15,DET,DEN,12,44,16,20,7,7,14,10,17,10,20,16,2,2,1,2
2003_04_DAL_NYJ,2003,REG,4,2003-09-28,Sunday,16:15,DAL,NYJ,3,37,17,6,3,0,3,14,6,14,6,17,2,0,1,2
2003_04_IND_NO,2003,REG,4,2003-09-28,Sunday,20:30,IND,NO,-1.5,42,55,21,0,14,10,24,13,48,21,55,7,2,2,2
2003_04_GB_CHI,2003,REG,4,2003-09-29,Monday,09:00,GB,CHI,-4,41.5,38,23,0,17,6,24,9,24,23,38,5,2,1,3
2003_05_MIN_ATL,2003,REG,5,2003-10-05,Sunday,13:00,MIN,ATL,-4.5,43.5,39,26,6,0,20,12,20,27,26,39,4,3,2,2
2003_05_CIN_BUF,2003,REG,5,2003-10-05,Sunday,13:00,CIN,BUF,7,40,16,22,3,0,3,6,13,6,16,16,1,2,3,3
2003_05_NO_CAR,2003,REG,5,2003-10-05,Sunday,13:00,NO,CAR,7,37.5,13,19,3,0,10,3,16,10,19,13,1,2,2,2
2003_05_OAK_CHI,2003,REG,5,2003-10-05,Sunday,13:00,OAK,CHI,-3.5,43.5,21,24,0,6,3,18,6,18,24,21,1,2,5,3
2003_05_ARI_DAL,2003,REG,5,2003-10-05,Sunday,13:00,ARI,DAL,7.5,39.5,7,24,7,7,17,7,24,7,24,7,1,2,0,2
2003_05_SEA_GB,2003,REG,5,2003-10-05,Sunday,13:00,SEA,GB,1,45,13,35,7,7,21,13,35,13,35,13,1,5,2,0
2003_05_DEN_KC,2003,REG,5,2003-10-05,Sunday,13:00,DEN,KC,3.5,46.5,23,24,7,7,10,13,17,20,24,23,2,3,3,1
2003_05_TEN_NE,2003,REG,5,2003-10-05,Sunday,13:00,TEN,NE,1,40.5,30,38,7,6,7,13,21,16,38,30,2,5,5,1
2003_05_MIA_NYG,2003,REG,5,2003-10-05,Sunday,13:00,MIA,NYG,1.5,38,23,10,0,0,10,13,10,13,10,23,2,1,3,1
2003_05_SD_JAX,2003,REG,5,2003-10-05,Sunday,16:05,SD,JAX,3,42.5,21,27,7,0,10,7,20,7,27,21,3,3,0,2
2003_05_WAS_PHI,2003,REG,5,2003-10-05,Sunday,16:15,WAS,PHI,4.5,40.5,25,27,3,0,13,10,20,13,27,25,2,3,4,2
2003_05_DET_SF,2003,REG,5,2003-10-05,Sunday,16:15,DET,SF,7.5,42.5,17,24,10,0,17,10,24,10,24,17,2,3,1,1
2003_05_CLE_PIT,2003,REG,5,2003-10-05,Sunday,20:30,CLE,PIT,7,42,33,13,0,10,10,23,13,30,13,33,4,1,2,2
2003_05_IND_TB,2003,REG,5,2003-10-06,Monday,09:00,IND,TB,4.5,37.5,38,35,14,0,21,0,28,7,35,35,5,5,1,0
2003_06_OAK_CLE,2003,REG,6,2003-10-12,Sunday,13:00,OAK,CLE,3.5,43.5,7,13,0,7,3,7,10,7,13,7,1,1,0,2
2003_06_PHI_DAL,2003,REG,6,2003-10-12,Sunday,13:00,PHI,DAL,1,37.5,21,23,7,0,10,7,17,14,23,21,3,2,0,3
2003_06_KC_GB,2003,REG,6,2003-10-12,Sunday,13:00,KC,GB,2.5,47.5,40,34,14,7,21,14,31,14,34,34,5,4,2,2
2003_06_CAR_IND,2003,REG,6,2003-10-12,Sunday,13:00,CAR,IND,4,37.5,23,20,0,3,13,3,13,17,20,20,2,2,3,2
2003_06_MIA_JAX,2003,REG,6,2003-10-12,Sunday,13:00,MIA,JAX,-3.5,38,24,10,0,10,3,10,10,10,10,24,3,1,1,1
2003_06_NYG_NE,2003,REG,6,2003-10-12,Sunday,13:00,NYG,NE,2.5,42.5,6,17,7,3,7,3,17,3,17,6,0,2,2,1
2003_06_CHI_NO,2003,REG,6,2003-10-12,Sunday,13:00,CHI,NO,6.5,43,13,20,3,0,6,3,13,3,20,13,1,2,2,2
2003_06_HOU_TEN,2003,REG,6,2003-10-12,Sunday,13:00,HOU,TEN,8.5,39.5,17,38,14,0,21,3,24,10,38,17,2,5,1,1
2003_06_TB_WAS,2003,REG,6,2003-10-12,Sunday,13:00,TB,WAS,-3.5,37,35,13,3,0,10,7,13,14,13,35,5,1,0,2
2003_06_BAL_ARI,2003,REG,6,2003-10-12,Sunday,16:15,BAL,ARI,-6.5,37,26,18,7,3,10,16,10,23,18,26,2,2,4,1
2003_06_PIT_DEN,2003,REG,6,2003-10-12,Sunday,16:15,PIT,DEN,6.5,45,14,17,0,3,7,6,7,6,17,14,1,2,2,1
2003_06_BUF_NYJ,2003,REG,6,2003-10-12,Sunday,16:15,BUF,NYJ,-1,36.5,3,30,0,3,13,3,27,3,30,3,0,3,1,3
2003_06_SF_SEA,2003,REG,6,2003-10-12,Sunday,20:30,SF,SEA,3.5,44.5,19,20,7,0,17,3,17,16,20,19,2,2,2,2
2003_06_ATL_STL,2003,REG,6,2003-10-13,Monday,09:00,ATL,STL,10,46,0,36,3,0,10,0,19,0,36,0,0,4,0,2
2003_07_NO_ATL,2003,REG,7,2003-10-19,Sunday,13:00,NO,ATL,-3,42,45,17,14,14,14,35,17,38,17,45,6,2,1,1
2003_07_TEN_CAR,2003,REG,7,2003-10-19,Sunday,13:00,TEN,CAR,0,37.5,37,17,0,17,3,27,3,27,17,37,4,2,3,1
2003_07_BAL_CIN,2003,REG,7,2003-10-19,Sunday,13:00,BAL,CIN,-1,36,26,34,14,7,24,7,27,10,34,26,3,4,1,2
2003_07_SD_CLE,2003,REG,7,2003-10-19,Sunday,13:00,SD,CLE,3.5,41,26,20,0,6,3,13,6,23,20,26,2,2,4,2
2003_07_DAL_DET,2003,REG,7,2003-10-19,Sunday,13:00,DAL,DET,-3,39,38,7,7,7,7,28,7,35,7,38,5,1,1,0
2003_07_NE_MIA,2003,REG,7,2003-10-19,Sunday,13:00,NE,MIA,6.5,37,19,13,0,3,10,6,13,13,13,13,2,1,2,2
2003_07_DEN_MIN,2003,REG,7,2003-10-19,Sunday,13:00,DEN,MIN,4,44,20,28,7,0,14,7,28,10,28,20,2,4,2,0
2003_07_PHI_NYG,2003,REG,7,2003-10-19,Sunday,13:00,PHI,NYG,3,37,14,10,0,7,3,7,10,7,10,14,2,1,0,1
2003_07_GB_STL,2003,REG,7,2003-10-19,Sunday,13:00,GB,STL,4,48.5,24,34,14,3,21,10,28,17,34,24,3,4,1,2
2003_07_NYJ_HOU,2003,REG,7,2003-10-19,Sunday,16:05,NYJ,HOU,-3.5,38,19,14,7,0,14,7,14,10,14,19,2,2,2,0
2003_07_WAS_BUF,2003,REG,7,2003-10-19,Sunday,16:15,WAS,BUF,3,38,7,24,3,0,10,0,17,7,24,7,1,3,0,1
2003_07_CHI_SEA,2003,REG,7,2003-10-19,Sunday,16:15,CHI,SEA,11,41.5,17,24,0,3,14,6,17,6,24,17,1,3,3,1
2003_07_TB_SF,2003,REG,7,2003-10-19,Sunday,16:15,TB,SF,-5,39,7,24,7,7,21,7,21,7,24,7,1,3,0,1
2003_07_KC_OAK,2003,REG,7,2003-10-20,Monday,09:00,KC,OAK,-4.5,47.5,17,10,0,7,0,10,0,10,10,17,2,1,1,1
2003_08_DEN_BAL,2003,REG,8,2003-10-26,Sunday,13:00,DEN,BAL,2.5,36.5,6,26,0,3,9,3,9,6,26,6,0,2,2,4
2003_08_DET_CHI,2003,REG,8,2003-10-26,Sunday,13:00,DET,CHI,3,37.5,16,24,0,0,10,0,24,8,24,16,2,3,0,1
2003_08_SEA_CIN,2003,REG,8,2003-10-26,Sunday,13:00,SEA,CIN,-3,41.5,24,27,7,7,17,17,20,24,27,24,3,3,1,2
2003_08_TEN_JAX,2003,REG,8,2003-10-26,Sunday,13:00,TEN,JAX,-4.5,43.5,30,17,0,10,10,20,10,27,17,30,3,2,3,1
2003_08_NYG_MIN,2003,REG,8,2003-10-26,Sunday,13:00,NYG,MIN,5.5,44.5,29,17,3,7,10,13,17,16,17,29,3,2,3,1
2003_08_CLE_NE,2003,REG,8,2003-10-26,Sunday,13:00,CLE,NE,4.5,37.5,3,9,3,0,3,3,6,3,9,3,0,0,1,3
2003_08_CAR_NO,2003,REG,8,2003-10-26,Sunday,13:00,CAR,NO,3,39.5,23,20,0,3,17,10,17,13,20,20,2,2,3,2
2003_08_STL_PIT,2003,REG,8,2003-10-26,Sunday,13:00,STL,PIT,1,45.5,33,21,7,7,14,17,21,27,21,33,4,3,2,0
2003_08_DAL_TB,2003,REG,8,2003-10-26,Sunday,13:00,DAL,TB,6,37,0,16,0,0,10,0,16,0,16,0,0,1,0,3
2003_08_SF_ARI,2003,REG,8,2003-10-26,Sunday,16:05,SF,ARI,-7,41,13,16,7,6,10,6,13,6,13,13,2,1,0,3
2003_08_HOU_IND,2003,REG,8,2003-10-26,Sunday,16:15,HOU,IND,13,44,21,30,3,0,17,14,27,14,30,21,3,3,0,3
2003_08_NYJ_PHI,2003,REG,8,2003-10-26,Sunday,16:15,NYJ,PHI,3,36,17,24,7,10,14,10,14,17,24,17,2,3,1,1
2003_08_BUF_KC,2003,REG,8,2003-10-26,Sunday,20:30,BUF,KC,5.5,43.5,5,38,7,2,28,5,28,5,38,5,0,5,1,1
2003_08_MIA_SD,2003,REG,8,2003-10-27,Monday,09:00,MIA,SD,-6.5,38.5,26,10,3,10,3,24,3,24,10,26,3,1,1,1
2003_09_JAX_BAL,2003,REG,9,2003-11-02,Sunday,13:00,JAX,BAL,7,37.5,17,24,7,0,7,3,13,10,24,17,2,2,1,3
2003_09_SD_CHI,2003,REG,9,2003-11-02,Sunday,13:00,SD,CHI,1,39,7,20,3,0,10,0,13,0,20,7,1,2,0,2
2003_09_OAK_DET,2003,REG,9,2003-11-02,Sunday,13:00,OAK,DET,-3.5,39.5,13,23,10,0,10,3,17,10,23,13,1,2,2,3
2003_09_CAR_HOU,2003,REG,9,2003-11-02,Sunday,13:00,CAR,HOU,-6,37,10,14,0,7,0,7,7,10,14,10,1,2,1,0
2003_09_IND_MIA,2003,REG,9,2003-11-02,Sunday,13:00,IND,MIA,3,39.5,23,17,7,0,7,9,14,16,17,23,2,2,3,1
2003_09_NYG_NYJ,2003,REG,9,2003-11-02,Sunday,13:00,NYG,NYJ,-3.5,40,31,28,7,0,7,13,14,20,28,28,3,4,3,0
2003_09_NO_TB,2003,REG,9,2003-11-02,Sunday,13:00,NO,TB,8,39,17,14,0,0,0,7,0,14,14,17,2,2,1,0
2003_09_CIN_ARI,2003,REG,9,2003-11-02,Sunday,16:05,CIN,ARI,-3,39,14,17,7,7,10,14,17,14,17,14,2,2,0,1
2003_09_PIT_SEA,2003,REG,9,2003-11-02,Sunday,16:05,PIT,SEA,5,44,16,23,3,0,6,3,9,6,23,16,1,2,3,3
2003_09_PHI_ATL,2003,REG,9,2003-11-02,Sunday,16:15,PHI,ATL,-6,39.5,23,16,0,10,13,10,13,13,16,23,2,1,3,3
2003_09_WAS_DAL,2003,REG,9,2003-11-02,Sunday,16:15,WAS,DAL,6,38.5,14,21,0,6,7,6,14,6,21,14,2,3,0,0
2003_09_STL_SF,2003,REG,9,2003-11-02,Sunday,16:15,STL,SF,-5,44,10,30,14,3,24,3,30,3,30,10,1,4,1,1
2003_09_GB_MIN,2003,REG,9,2003-11-02,Sunday,20:30,GB,MIN,5.5,49,30,27,7,6,14,20,20,20,27,30,3,3,3,2
2003_09_NE_DEN,2003,REG,9,2003-11-03,Monday,09:00,NE,DEN,2,36,30,26,7,7,17,13,24,20,26,30,3,3,3,1
2003_10_TB_CAR,2003,REG,10,2003-11-09,Sunday,13:00,TB,CAR,-3.5,34.5,24,27,10,0,10,7,20,7,27,24,3,3,1,2
2003_10_HOU_CIN,2003,REG,10,2003-11-09,Sunday,13:00,HOU,CIN,4,40,27,34,7,3,17,17,24,27,34,27,3,4,2,2
2003_10_CHI_DET,2003,REG,10,2003-11-09,Sunday,13:00,CHI,DET,0,37.5,10,12,3,0,6,3,9,10,12,10,1,0,1,4
2003_10_IND_JAX,2003,REG,10,2003-11-09,Sunday,13:00,IND,JAX,-6,44,23,28,7,7,7,20,14,20,28,23,2,4,3,0
2003_10_CLE_KC,2003,REG,10,2003-11-09,Sunday,13:00,CLE,KC,9,43.5,20,41,14,3,27,17,34,20,41,20,2,5,2,2
2003_10_ATL_NYG,2003,REG,10,2003-11-09,Sunday,13:00,ATL,NYG,11.5,41,27,7,0,7,7,7,7,20,7,27,4,1,0,0
2003_10_ARI_PIT,2003,REG,10,2003-11-09,Sunday,13:00,ARI,PIT,7,40.5,15,28,0,0,7,3,28,9,28,15,2,4,1,0
2003_10_MIA_TEN,2003,REG,10,2003-11-09,Sunday,13:00,MIA,TEN,5.5,39.5,7,31,14,0,21,0,28,0,31,7,1,4,0,1
2003_10_SEA_WAS,2003,REG,10,2003-11-09,Sunday,13:00,SEA,WAS,-3,41,20,27,3,14,17,17,20,17,27,20,2,3,2,2
2003_10_MIN_SD,2003,REG,10,2003-11-09,Sunday,16:05,MIN,SD,-5.5,45,28,42,14,7,28,14,35,14,42,28,4,6,0,0
2003_10_BUF_DAL,2003,REG,10,2003-11-09,Sunday,16:15,BUF,DAL,4,37,6,10,7,0,7,6,10,6,10,6,0,1,2,1
2003_10_NYJ_OAK,2003,REG,10,2003-11-09,Sunday,16:15,NYJ,OAK,-3,38,27,24,7,7,21,10,21,10,24,24,3,3,2,1
2003_10_BAL_STL,2003,REG,10,2003-11-09,Sunday,20:30,BAL,STL,6.5,43,22,33,14,3,21,19,21,22,33,22,2,3,3,4
2003_10_PHI_GB,2003,REG,10,2003-11-10,Monday,09:00,PHI,GB,4.5,43,17,14,0,0,7,0,7,3,14,17,2,2,1,0
2003_11_HOU_BUF,2003,REG,11,2003-11-16,Sunday,13:00,HOU,BUF,7,37.5,12,10,2,0,5,6,8,9,10,12,1,0,2,2
2003_11_WAS_CAR,2003,REG,11,2003-11-16,Sunday,13:00,WAS,CAR,6,37,17,20,0,0,3,3,10,3,20,17,2,2,1,2
2003_11_STL_CHI,2003,REG,11,2003-11-16,Sunday,13:00,STL,CHI,-6,41,23,21,0,3,14,3,14,10,21,23,2,3,3,0
2003_11_KC_CIN,2003,REG,11,2003-11-16,Sunday,13:00,KC,CIN,-6,48,19,24,0,0,3,3,10,6,24,19,2,3,2,1
2003_11_ARI_CLE,2003,REG,11,2003-11-16,Sunday,13:00,ARI,CLE,5,37.5,6,44,10,0,20,3,34,6,44,6,0,5,2,3
2003_11_BAL_MIA,2003,REG,11,2003-11-16,Sunday,13:00,BAL,MIA,5,33,6,9,0,0,3,3,6,3,6,6,0,0,2,3
2003_11_ATL_NO,2003,REG,11,2003-11-16,Sunday,13:00,ATL,NO,9,44,20,23,0,10,3,20,10,20,20,20,2,2,2,3
2003_11_NYG_PHI,2003,REG,11,2003-11-16,Sunday,13:00,NYG,PHI,3,38,10,28,7,3,14,3,21,3,28,10,1,4,1,0
2003_11_JAX_TEN,2003,REG,11,2003-11-16,Sunday,13:00,JAX,TEN,9,44.5,3,10,3,0,10,0,10,0,10,3,0,1,1,1
2003_11_SD_DEN,2003,REG,11,2003-11-16,Sunday,16:05,SD,DEN,8.5,44,8,37,10,0,27,0,34,0,37,8,1,4,0,3
2003_11_NYJ_IND,2003,REG,11,2003-11-16,Sunday,16:05,NYJ,IND,6,43.5,31,38,10,7,24,10,38,31,38,31,4,5,1,1
2003_11_MIN_OAK,2003,REG,11,2003-11-16,Sunday,16:15,MIN,OAK,-4.5,46,18,28,7,0,14,3,21,10,28,18,2,4,1,0
2003_11_DET_SEA,2003,REG,11,2003-11-16,Sunday,16:15,DET,SEA,11,39.5,14,35,14,7,35,14,35,14,35,14,2,5,0,0
2003_11_GB_TB,2003,REG,11,2003-11-16,Sunday,16:15,GB,TB,3.5,41,20,13,0,7,6,13,13,13,13,20,2,1,2,2
2003_11_DAL_NE,2003,REG,11,2003-11-16,Sunday,20:30,DAL,NE,4,35,0,12,3,0,9,0,9,0,12,0,0,1,0,2
2003_11_PIT_SF,2003,REG,11,2003-11-17,Monday,09:00,PIT,SF,4,41.5,14,30,7,0,10,0,24,7,30,14,2,3,0,3
2003_12_SEA_BAL,2003,REG,12,2003-11-23,Sunday,13:00,SEA,BAL,3,36,41,44,0,0,3,17,24,34,41,41,5,5,2,3
2003_12_IND_BUF,2003,REG,12,2003-11-23,Sunday,13:00,IND,BUF,-3,38.5,17,14,0,0,7,3,7,3,14,17,2,2,1,0
2003_12_PIT_CLE,2003,REG,12,2003-11-23,Sunday,13:00,PIT,CLE,3,40.5,13,6,3,0,6,10,6,10,6,13,1,0,2,2
2003_12_CAR_DAL,2003,REG,12,2003-11-23,Sunday,13:00,CAR,DAL,3,33,20,24,10,3,10,10,24,17,24,20,2,3,2,1
2003_12_SF_GB,2003,REG,12,2003-11-23,Sunday,13:00,SF,GB,3.5,40,10,20,7,0,17,3,17,10,20,10,1,2,1,2
2003_12_NE_HOU,2003,REG,12,2003-11-23,Sunday,13:00,NE,HOU,-5,37,23,20,3,0,3,10,10,10,20,20,2,2,3,2
2003_12_DET_MIN,2003,REG,12,2003-11-23,Sunday,13:00,DET,MIN,10.5,47.5,14,24,7,0,7,0,7,7,24,14,2,3,0,1
2003_12_JAX_NYJ,2003,REG,12,2003-11-23,Sunday,13:00,JAX,NYJ,4,43,10,13,3,0,3,3,3,3,13,10,1,1,1,2
2003_12_NO_PHI,2003,REG,12,2003-11-23,Sunday,13:00,NO,PHI,5.5,39.5,20,33,10,0,20,7,23,14,33,20,3,3,0,4
2003_12_STL_ARI,2003,REG,12,2003-11-23,Sunday,16:05,STL,ARI,-7,44,30,27,0,14,10,17,17,24,27,27,3,3,3,2
2003_12_CHI_DEN,2003,REG,12,2003-11-23,Sunday,16:05,CHI,DEN,10.5,38.5,19,10,7,3,7,9,10,9,10,19,1,1,4,1
2003_12_TEN_ATL,2003,REG,12,2003-11-23,Sunday,16:15,TEN,ATL,-6.5,44,38,31,21,0,21,14,24,28,31,38,5,4,1,1
2003_12_OAK_KC,2003,REG,12,2003-11-23,Sunday,16:15,OAK,KC,11,44.5,24,27,14,0,21,7,24,14,27,24,3,3,1,2
2003_12_CIN_SD,2003,REG,12,2003-11-23,Sunday,16:15,CIN,SD,-3,43,34,27,7,14,13,28,13,31,27,34,4,3,2,2
2003_12_WAS_MIA,2003,REG,12,2003-11-23,Sunday,20:30,WAS,MIA,7,35,23,24,7,6,10,20,10,23,24,23,2,3,3,1
2003_12_NYG_TB,2003,REG,12,2003-11-24,Monday,09:00,NYG,TB,6,38,13,19,0,0,14,3,17,6,19,13,1,2,2,1
2003_13_GB_DET,2003,REG,13,2003-11-27,Thursday,12:30,GB,DET,-6.5,44,14,22,10,0,13,7,13,14,22,14,2,1,0,5
2003_13_MIA_DAL,2003,REG,13,2003-11-27,Thursday,16:05,MIA,DAL,3,34.5,40,21,0,7,14,23,14,37,21,40,5,3,2,0
2003_13_SF_BAL,2003,REG,13,2003-11-30,Sunday,13:00,SF,BAL,3,37,6,44,7,3,24,6,24,6,44,6,0,5,2,3
2003_13_PHI_CAR,2003,REG,13,2003-11-30,Sunday,13:00,PHI,CAR,1.5,37,25,16,3,7,3,10,10,13,16,25,2,2,4,1
2003_13_ARI_CHI,2003,REG,13,2003-11-30,Sunday,13:00,ARI,CHI,4.5,36,3,28,7,3,7,3,7,3,28,3,0,4,1,0
2003_13_ATL_HOU,2003,REG,13,2003-11-30,Sunday,13:00,ATL,HOU,3,42.5,13,17,0,0,3,7,17,7,17,13,1,2,2,1
2003_13_NE_IND,2003,REG,13,2003-11-30,Sunday,13:00,NE,IND,3.5,43.5,38,34,0,10,10,24,24,31,34,38,5,4,1,2
2003_13_BUF_NYG,2003,REG,13,2003-11-30,Sunday,13:00,BUF,NYG,3,35.5,24,7,0,0,7,17,7,24,7,24,3,1,1,0
2003_13_CIN_PIT,2003,REG,13,2003-11-30,Sunday,13:00,CIN,PIT,3,42,24,20,0,7,3,14,10,14,20,24,3,2,1,2
2003_13_MIN_STL,2003,REG,13,2003-11-30,Sunday,13:00,MIN,STL,6,51,17,48,10,7,20,17,34,17,48,17,2,6,1,2
2003_13_NO_WAS,2003,REG,13,2003-11-30,Sunday,16:05,NO,WAS,-1,42.5,24,20,0,0,14,10,17,17,20,24,3,2,1,2
